"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of anatomical structure size","GO:0090066","0.00022460862115727433","3.648573578220707","331","2470","87","16178","ENSG00000130203,ENSG00000159640,ENSG00000082701,ENSG00000136717,ENSG00000161203,ENSG00000198793,ENSG00000188778,ENSG00000108576,ENSG00000169252,ENSG00000073921,ENSG00000120907,ENSG00000043591,ENSG00000171873,ENSG00000177169,ENSG00000170425,ENSG00000188906,ENSG00000167617,ENSG00000172531,ENSG00000117298,ENSG00000011405,ENSG00000105426,ENSG00000196632,ENSG00000186868,ENSG00000120899,ENSG00000144891,ENSG00000097007,ENSG00000124067,ENSG00000100106,ENSG00000064651,ENSG00000070610,ENSG00000100599,ENSG00000128283,ENSG00000171132,ENSG00000197321,ENSG00000071051,ENSG00000167711,ENSG00000077522,ENSG00000172819,ENSG00000151422,ENSG00000075223,ENSG00000130234,ENSG00000105700,ENSG00000101336,ENSG00000164867,ENSG00000171885,ENSG00000089041,ENSG00000133019,ENSG00000120937,ENSG00000133706,ENSG00000166275,ENSG00000176697,ENSG00000070961,ENSG00000187764,ENSG00000008086,ENSG00000132693,ENSG00000071127,ENSG00000134259,ENSG00000108518,ENSG00000142168,ENSG00000135744,ENSG00000171862,ENSG00000113504,ENSG00000107104,ENSG00000291237,ENSG00000150093,ENSG00000159363,ENSG00000147459,ENSG00000112715,ENSG00000151491,ENSG00000001617,ENSG00000198910,ENSG00000078401,ENSG00000155792,ENSG00000092421,ENSG00000079805,ENSG00000100852,ENSG00000130787,ENSG00000040608,ENSG00000177119,ENSG00000103769,ENSG00000147065,ENSG00000034510,ENSG00000146122,ENSG00000179604,ENSG00000070087,ENSG00000127528,ENSG00000066084"
"GO:BP","phosphatidylinositol biosynthetic process","GO:0006661","0.00022464158987739168","3.648509835865572","119","229","12","16178","ENSG00000100330,ENSG00000143393,ENSG00000139505,ENSG00000115020,ENSG00000163719,ENSG00000051382,ENSG00000147246,ENSG00000145675,ENSG00000143398,ENSG00000102468,ENSG00000197943,ENSG00000168918"
"GO:BP","regulation of monoatomic ion transmembrane transport","GO:0034765","0.00023068840911700278","3.6369742259513225","264","16","6","16178","ENSG00000176884,ENSG00000143801,ENSG00000273079,ENSG00000161509,ENSG00000183454,ENSG00000105464"
"GO:BP","protein-containing complex remodeling","GO:0034367","0.0002500884550652417","3.601906356319026","33","1590","15","16178","ENSG00000130203,ENSG00000073060,ENSG00000005381,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000144891,ENSG00000084674,ENSG00000166035,ENSG00000146070,ENSG00000087237,ENSG00000175445,ENSG00000234906,ENSG00000135744,ENSG00000099139"
"GO:BP","cellular senescence","GO:0090398","0.0002581971782846149","3.5880485082435625","80","582","15","16178","ENSG00000124762,ENSG00000147889,ENSG00000147883,ENSG00000141510,ENSG00000066336,ENSG00000179218,ENSG00000160789,ENSG00000172977,ENSG00000065559,ENSG00000076984,ENSG00000123374,ENSG00000112062,ENSG00000119408,ENSG00000149311,ENSG00000140474"
"GO:BP","cholesterol transport","GO:0030301","0.00026630741812742415","3.5746167359007677","97","1612","28","16178","ENSG00000130203,ENSG00000073060,ENSG00000131408,ENSG00000064687,ENSG00000120885,ENSG00000123384,ENSG00000132170,ENSG00000100300,ENSG00000149357,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000182718,ENSG00000084674,ENSG00000180432,ENSG00000130703,ENSG00000079156,ENSG00000166035,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000234906,ENSG00000025434,ENSG00000005421,ENSG00000095970,ENSG00000109320,ENSG00000100906"
"GO:BP","miRNA metabolic process","GO:0010586","0.00027078715614494944","3.5673719387596394","92","2407","34","16178","ENSG00000118689,ENSG00000141510,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000163874,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000109320,ENSG00000245532,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826,ENSG00000138685,ENSG00000134954,ENSG00000112658,ENSG00000088247,ENSG00000103363"
"GO:BP","regulation of reactive oxygen species metabolic process","GO:2000377","0.0002780188719411816","3.5559257231404136","102","1528","28","16178","ENSG00000176884,ENSG00000124762,ENSG00000115020,ENSG00000141510,ENSG00000163513,ENSG00000137275,ENSG00000165646,ENSG00000197943,ENSG00000188906,ENSG00000113721,ENSG00000112062,ENSG00000149968,ENSG00000186868,ENSG00000144891,ENSG00000111206,ENSG00000011600,ENSG00000130234,ENSG00000145335,ENSG00000163874,ENSG00000100311,ENSG00000010810,ENSG00000094631,ENSG00000132693,ENSG00000186951,ENSG00000142168,ENSG00000109424,ENSG00000135744,ENSG00000012779"
"GO:BP","negative regulation of synaptic transmission","GO:0050805","0.0002909826251476116","3.5361329423810868","24","1390","12","16178","ENSG00000087085,ENSG00000149295,ENSG00000100151,ENSG00000186868,ENSG00000151577,ENSG00000204305,ENSG00000163873,ENSG00000181092,ENSG00000152208,ENSG00000102081,ENSG00000125538,ENSG00000131042"
"GO:BP","positive regulation of peptidyl-tyrosine phosphorylation","GO:0050731","0.0003033284174909337","3.5180869006640445","130","2151","40","16178","ENSG00000141510,ENSG00000196396,ENSG00000087589,ENSG00000197943,ENSG00000149177,ENSG00000068078,ENSG00000157404,ENSG00000182578,ENSG00000120899,ENSG00000261371,ENSG00000097007,ENSG00000160712,ENSG00000187116,ENSG00000096968,ENSG00000157368,ENSG00000061938,ENSG00000136960,ENSG00000100311,ENSG00000019991,ENSG00000232810,ENSG00000197122,ENSG00000167191,ENSG00000254087,ENSG00000136244,ENSG00000168959,ENSG00000111537,ENSG00000189056,ENSG00000259384,ENSG00000095970,ENSG00000017427,ENSG00000135744,ENSG00000067182,ENSG00000116106,ENSG00000157193,ENSG00000112715,ENSG00000171867,ENSG00000026508,ENSG00000150782,ENSG00000151694,ENSG00000130427"
"GO:BP","protein-lipid complex organization","GO:0071825","0.00031122698273492236","3.5069227576178053","47","1225","16","16178","ENSG00000130203,ENSG00000073060,ENSG00000136717,ENSG00000064687,ENSG00000005381,ENSG00000165029,ENSG00000130208,ENSG00000160179,ENSG00000101670,ENSG00000144891,ENSG00000084674,ENSG00000166035,ENSG00000146070,ENSG00000087237,ENSG00000175445,ENSG00000234906"
"GO:BP","positive regulation of proteolysis","GO:0045862","0.0003168067805695566","3.4992055318412905","295","1543","57","16178","ENSG00000130203,ENSG00000273079,ENSG00000183454,ENSG00000082701,ENSG00000166851,ENSG00000138613,ENSG00000113712,ENSG00000147889,ENSG00000203710,ENSG00000120885,ENSG00000073921,ENSG00000162736,ENSG00000205155,ENSG00000117362,ENSG00000132170,ENSG00000103811,ENSG00000030582,ENSG00000188906,ENSG00000198945,ENSG00000186868,ENSG00000168610,ENSG00000182718,ENSG00000147133,ENSG00000173846,ENSG00000150594,ENSG00000096968,ENSG00000165280,ENSG00000142208,ENSG00000163815,ENSG00000204305,ENSG00000145335,ENSG00000204389,ENSG00000112499,ENSG00000156463,ENSG00000232810,ENSG00000109861,ENSG00000100519,ENSG00000100387,ENSG00000170236,ENSG00000105723,ENSG00000182087,ENSG00000103266,ENSG00000010810,ENSG00000115317,ENSG00000102081,ENSG00000254087,ENSG00000196591,ENSG00000182866,ENSG00000125538,ENSG00000172175,ENSG00000165916,ENSG00000111537,ENSG00000064300,ENSG00000095970,ENSG00000171862,ENSG00000117984,ENSG00000136938"
"GO:BP","regulation of neurogenesis","GO:0050767","0.000328309925407493","3.4837159875583654","219","2397","62","16178","ENSG00000137642,ENSG00000136717,ENSG00000149295,ENSG00000177169,ENSG00000203879,ENSG00000153707,ENSG00000105426,ENSG00000186868,ENSG00000065526,ENSG00000182718,ENSG00000151577,ENSG00000157368,ENSG00000198959,ENSG00000163558,ENSG00000113758,ENSG00000075223,ENSG00000122877,ENSG00000232810,ENSG00000162946,ENSG00000176697,ENSG00000058404,ENSG00000187764,ENSG00000136244,ENSG00000008086,ENSG00000071794,ENSG00000125538,ENSG00000132386,ENSG00000111537,ENSG00000134259,ENSG00000189056,ENSG00000148400,ENSG00000095970,ENSG00000171862,ENSG00000038427,ENSG00000114416,ENSG00000139352,ENSG00000137693,ENSG00000128245,ENSG00000138311,ENSG00000134569,ENSG00000007372,ENSG00000157193,ENSG00000112715,ENSG00000001617,ENSG00000148053,ENSG00000105894,ENSG00000198910,ENSG00000138795,ENSG00000164050,ENSG00000114554,ENSG00000121966,ENSG00000092421,ENSG00000135547,ENSG00000166710,ENSG00000040608,ENSG00000130164,ENSG00000154096,ENSG00000110888,ENSG00000106278,ENSG00000157933,ENSG00000082014,ENSG00000146122"
"GO:BP","regulation of metal ion transport","GO:0010959","0.000328960512238332","3.482856230761998","284","2251","72","16178","ENSG00000176884,ENSG00000143801,ENSG00000116032,ENSG00000010704,ENSG00000136717,ENSG00000105383,ENSG00000183873,ENSG00000163399,ENSG00000149295,ENSG00000120910,ENSG00000153956,ENSG00000196924,ENSG00000113721,ENSG00000196632,ENSG00000221823,ENSG00000198183,ENSG00000120899,ENSG00000148834,ENSG00000069696,ENSG00000151577,ENSG00000198626,ENSG00000175497,ENSG00000187116,ENSG00000150594,ENSG00000151067,ENSG00000157388,ENSG00000067191,ENSG00000171132,ENSG00000126266,ENSG00000077522,ENSG00000049759,ENSG00000107758,ENSG00000145335,ENSG00000100311,ENSG00000089041,ENSG00000113448,ENSG00000170759,ENSG00000010610,ENSG00000070961,ENSG00000010810,ENSG00000184588,ENSG00000058404,ENSG00000102081,ENSG00000151150,ENSG00000070808,ENSG00000182389,ENSG00000099625,ENSG00000111537,ENSG00000131042,ENSG00000095970,ENSG00000128245,ENSG00000149575,ENSG00000108691,ENSG00000134817,ENSG00000185774,ENSG00000166257,ENSG00000150093,ENSG00000121905,ENSG00000101198,ENSG00000069966,ENSG00000171867,ENSG00000026559,ENSG00000124942,ENSG00000145362,ENSG00000213585,ENSG00000130226,ENSG00000130427,ENSG00000160014,ENSG00000166710,ENSG00000139921,ENSG00000154096,ENSG00000177119"
"GO:BP","negative regulation of cholesterol storage","GO:0010887","0.00033056561894137813","3.4807423179772248","10","1475","8","16178","ENSG00000131408,ENSG00000132170,ENSG00000165029,ENSG00000160179,ENSG00000112033,ENSG00000025434,ENSG00000186951,ENSG00000095970"
"GO:BP","regulation of neuron projection development","GO:0010975","0.00033220839254759796","3.47858940020771","294","2299","75","16178","ENSG00000080815,ENSG00000164885,ENSG00000130203,ENSG00000176749,ENSG00000082701,ENSG00000130294,ENSG00000112335,ENSG00000160716,ENSG00000151490,ENSG00000177169,ENSG00000115355,ENSG00000030582,ENSG00000188906,ENSG00000203879,ENSG00000174672,ENSG00000178950,ENSG00000153707,ENSG00000105426,ENSG00000186868,ENSG00000162733,ENSG00000120899,ENSG00000142208,ENSG00000204580,ENSG00000163110,ENSG00000143322,ENSG00000198400,ENSG00000163558,ENSG00000049759,ENSG00000113758,ENSG00000075223,ENSG00000138760,ENSG00000105723,ENSG00000176697,ENSG00000058404,ENSG00000187764,ENSG00000254087,ENSG00000196591,ENSG00000008086,ENSG00000170921,ENSG00000185924,ENSG00000134259,ENSG00000106078,ENSG00000189056,ENSG00000171862,ENSG00000128245,ENSG00000138311,ENSG00000104967,ENSG00000107104,ENSG00000072518,ENSG00000149269,ENSG00000134569,ENSG00000116106,ENSG00000198121,ENSG00000030304,ENSG00000157193,ENSG00000163536,ENSG00000072832,ENSG00000112715,ENSG00000001617,ENSG00000166313,ENSG00000148053,ENSG00000105894,ENSG00000198910,ENSG00000164050,ENSG00000002746,ENSG00000114554,ENSG00000218336,ENSG00000092421,ENSG00000100393,ENSG00000040608,ENSG00000154096,ENSG00000130347,ENSG00000171798,ENSG00000104435,ENSG00000110888"
"GO:BP","positive regulation of nucleotide metabolic process","GO:0045981","0.00034392319656596126","3.463538531357825","31","1497","14","16178","ENSG00000142192,ENSG00000080815,ENSG00000198793,ENSG00000143437,ENSG00000100644,ENSG00000165280,ENSG00000164867,ENSG00000089041,ENSG00000171105,ENSG00000181722,ENSG00000111537,ENSG00000186951,ENSG00000095970,ENSG00000017427"
"GO:BP","positive regulation of purine nucleotide metabolic process","GO:1900544","0.00034392319656596126","3.463538531357825","31","1497","14","16178","ENSG00000142192,ENSG00000080815,ENSG00000198793,ENSG00000143437,ENSG00000100644,ENSG00000165280,ENSG00000164867,ENSG00000089041,ENSG00000171105,ENSG00000181722,ENSG00000111537,ENSG00000186951,ENSG00000095970,ENSG00000017427"
"GO:BP","regulation of mitotic cell cycle phase transition","GO:1901990","0.0003468455855721524","3.4598638285505094","285","65","10","16178","ENSG00000101224,ENSG00000166851,ENSG00000124762,ENSG00000178999,ENSG00000135446,ENSG00000058729,ENSG00000170312,ENSG00000087586,ENSG00000147889,ENSG00000147883"
"GO:BP","muscle system process","GO:0003012","0.00038561297237497017","3.413848364457739","304","1980","69","16178","ENSG00000118689,ENSG00000136717,ENSG00000144285,ENSG00000183873,ENSG00000136546,ENSG00000185313,ENSG00000007314,ENSG00000163399,ENSG00000155657,ENSG00000160716,ENSG00000149295,ENSG00000169252,ENSG00000132170,ENSG00000120907,ENSG00000153956,ENSG00000160789,ENSG00000196924,ENSG00000160191,ENSG00000196465,ENSG00000011405,ENSG00000046604,ENSG00000036448,ENSG00000148834,ENSG00000198626,ENSG00000151067,ENSG00000081248,ENSG00000157388,ENSG00000164708,ENSG00000067191,ENSG00000163110,ENSG00000109061,ENSG00000049759,ENSG00000131730,ENSG00000164867,ENSG00000152661,ENSG00000163874,ENSG00000215375,ENSG00000171766,ENSG00000133019,ENSG00000181072,ENSG00000113448,ENSG00000105723,ENSG00000134571,ENSG00000108556,ENSG00000070961,ENSG00000100292,ENSG00000111262,ENSG00000184588,ENSG00000058404,ENSG00000264424,ENSG00000125538,ENSG00000196218,ENSG00000142168,ENSG00000148400,ENSG00000017427,ENSG00000135744,ENSG00000146147,ENSG00000134769,ENSG00000149575,ENSG00000150907,ENSG00000123700,ENSG00000166257,ENSG00000123096,ENSG00000174437,ENSG00000147459,ENSG00000100604,ENSG00000166313,ENSG00000078401,ENSG00000145362"
"GO:BP","action potential","GO:0001508","0.00040738409742638597","3.389995928047601","108","321","13","16178","ENSG00000136717,ENSG00000144285,ENSG00000136531,ENSG00000183873,ENSG00000168356,ENSG00000185313,ENSG00000007314,ENSG00000163399,ENSG00000101204,ENSG00000160716,ENSG00000120907,ENSG00000153956,ENSG00000196924"
"GO:BP","regulation of cyclin-dependent protein kinase activity","GO:1904029","0.0004221987985430961","3.3744830069043594","65","65","6","16178","ENSG00000176749,ENSG00000166851,ENSG00000124762,ENSG00000129757,ENSG00000147889,ENSG00000147883"
"GO:BP","regulation of synapse organization","GO:0050807","0.0004445781630186258","3.3520518729762547","124","2299","40","16178","ENSG00000142192,ENSG00000164885,ENSG00000130203,ENSG00000273079,ENSG00000176749,ENSG00000130294,ENSG00000160716,ENSG00000188906,ENSG00000153707,ENSG00000097007,ENSG00000163110,ENSG00000113758,ENSG00000145335,ENSG00000112139,ENSG00000232810,ENSG00000176697,ENSG00000152208,ENSG00000010810,ENSG00000058404,ENSG00000187764,ENSG00000008086,ENSG00000170921,ENSG00000131042,ENSG00000189056,ENSG00000095970,ENSG00000171862,ENSG00000134569,ENSG00000116106,ENSG00000030304,ENSG00000157193,ENSG00000081189,ENSG00000072071,ENSG00000151025,ENSG00000171867,ENSG00000157017,ENSG00000165379,ENSG00000165300,ENSG00000169933,ENSG00000115183,ENSG00000110888"
"GO:BP","membrane protein proteolysis","GO:0033619","0.0004456879049659177","3.3509691515944042","58","420","11","16178","ENSG00000080815,ENSG00000143801,ENSG00000130203,ENSG00000138613,ENSG00000137845,ENSG00000162736,ENSG00000205155,ENSG00000117362,ENSG00000137673,ENSG00000103811,ENSG00000186318"
"GO:BP","positive regulation of protein localization to nucleus","GO:1900182","0.00045134877572809283","3.345487731215216","75","1932","26","16178","ENSG00000080815,ENSG00000166851,ENSG00000170312,ENSG00000147889,ENSG00000145675,ENSG00000205339,ENSG00000196924,ENSG00000073712,ENSG00000105647,ENSG00000136504,ENSG00000148737,ENSG00000142208,ENSG00000088888,ENSG00000107758,ENSG00000005339,ENSG00000163874,ENSG00000171720,ENSG00000111537,ENSG00000064300,ENSG00000152977,ENSG00000137693,ENSG00000115484,ENSG00000166226,ENSG00000162434,ENSG00000018408,ENSG00000107140"
"GO:BP","protein import into nucleus","GO:0006606","0.0004633353629477141","3.3341045520589585","114","974","23","16178","ENSG00000080815,ENSG00000204569,ENSG00000102900,ENSG00000064419,ENSG00000157020,ENSG00000145675,ENSG00000205339,ENSG00000196924,ENSG00000105647,ENSG00000117408,ENSG00000108559,ENSG00000168610,ENSG00000112242,ENSG00000169629,ENSG00000015568,ENSG00000095319,ENSG00000142208,ENSG00000102753,ENSG00000113569,ENSG00000069399,ENSG00000111581,ENSG00000088888,ENSG00000163874"
"GO:BP","positive regulation of reactive oxygen species metabolic process","GO:2000379","0.0004679006101413635","3.329846388488404","52","977","15","16178","ENSG00000176884,ENSG00000124762,ENSG00000141510,ENSG00000163513,ENSG00000137275,ENSG00000197943,ENSG00000113721,ENSG00000112062,ENSG00000186868,ENSG00000144891,ENSG00000011600,ENSG00000130234,ENSG00000145335,ENSG00000163874,ENSG00000100311"
"GO:BP","regulation of autophagy","GO:0010506","0.00047358425519284747","3.3246027446224042","321","712","36","16178","ENSG00000164885,ENSG00000176749,ENSG00000118689,ENSG00000082701,ENSG00000197746,ENSG00000147416,ENSG00000100330,ENSG00000155097,ENSG00000114573,ENSG00000103510,ENSG00000198793,ENSG00000051382,ENSG00000104643,ENSG00000169252,ENSG00000126247,ENSG00000167110,ENSG00000014216,ENSG00000100596,ENSG00000177169,ENSG00000172977,ENSG00000164916,ENSG00000105647,ENSG00000188906,ENSG00000151729,ENSG00000011405,ENSG00000070770,ENSG00000186868,ENSG00000168610,ENSG00000149311,ENSG00000097007,ENSG00000140474,ENSG00000125337,ENSG00000173846,ENSG00000211455,ENSG00000171100,ENSG00000142208"
"GO:BP","positive regulation of sterol transport","GO:0032373","0.0004874362113729058","3.312082210450294","34","1612","15","16178","ENSG00000130203,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000101670,ENSG00000182718,ENSG00000180432,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000025434,ENSG00000005421,ENSG00000095970,ENSG00000100906"
"GO:BP","positive regulation of cholesterol transport","GO:0032376","0.0004874362113729058","3.312082210450294","34","1612","15","16178","ENSG00000130203,ENSG00000131408,ENSG00000064687,ENSG00000123384,ENSG00000132170,ENSG00000101670,ENSG00000182718,ENSG00000180432,ENSG00000186350,ENSG00000087237,ENSG00000181092,ENSG00000025434,ENSG00000005421,ENSG00000095970,ENSG00000100906"
"GO:BP","regulation of synapse structure or activity","GO:0050803","0.000496509574546683","3.3040723722789758","129","2299","41","16178","ENSG00000142192,ENSG00000164885,ENSG00000130203,ENSG00000273079,ENSG00000176749,ENSG00000130294,ENSG00000131238,ENSG00000160716,ENSG00000188906,ENSG00000153707,ENSG00000097007,ENSG00000163110,ENSG00000113758,ENSG00000145335,ENSG00000112139,ENSG00000232810,ENSG00000176697,ENSG00000152208,ENSG00000010810,ENSG00000058404,ENSG00000187764,ENSG00000008086,ENSG00000170921,ENSG00000131042,ENSG00000189056,ENSG00000095970,ENSG00000171862,ENSG00000134569,ENSG00000116106,ENSG00000030304,ENSG00000157193,ENSG00000081189,ENSG00000072071,ENSG00000151025,ENSG00000171867,ENSG00000157017,ENSG00000165379,ENSG00000165300,ENSG00000169933,ENSG00000115183,ENSG00000110888"
"GO:BP","regulation of ncRNA transcription","GO:0140747","0.0005173237570497978","3.2862375770351018","85","1929","28","16178","ENSG00000118689,ENSG00000141510,ENSG00000198793,ENSG00000066336,ENSG00000132170,ENSG00000113580,ENSG00000173039,ENSG00000168874,ENSG00000091831,ENSG00000147862,ENSG00000168610,ENSG00000100644,ENSG00000125398,ENSG00000132024,ENSG00000100311,ENSG00000232810,ENSG00000131759,ENSG00000112033,ENSG00000074181,ENSG00000186951,ENSG00000064300,ENSG00000135744,ENSG00000134250,ENSG00000170345,ENSG00000146648,ENSG00000007372,ENSG00000112715,ENSG00000136826"
